Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
30,"(X=0.0,Y=0.0,Z=0.0)","0.010458","2.410523",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.355618,Y=47.793854,Z=114.232681)","(Pitch=-4.93908,Yaw=-126.314163,Roll=-0.699829)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
31,"(X=0.0,Y=0.0,Z=0.0)","0.011914","2.422437",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.308422,Y=48.123886,Z=114.31485)","(Pitch=-5.159996,Yaw=-126.511063,Roll=-1.164917)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
32,"(X=0.0,Y=0.0,Z=0.0)","0.01206","2.434496",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.368187,Y=48.352791,Z=114.523529)","(Pitch=-4.896603,Yaw=-127.722099,Roll=-1.024963)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
33,"(X=0.0,Y=0.0,Z=0.0)","0.011665","2.446161",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.446606,Y=48.523167,Z=114.768898)","(Pitch=-4.022551,Yaw=-128.925873,Roll=-0.426545)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
34,"(X=0.0,Y=0.0,Z=0.0)","0.01215","2.458311",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.402351,Y=48.815529,Z=115.027771)","(Pitch=-3.213897,Yaw=-129.147568,Roll=-0.389343)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
35,"(X=0.0,Y=0.0,Z=0.0)","0.011884","2.470195",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.40052,Y=49.060921,Z=115.205154)","(Pitch=-2.345787,Yaw=-129.249985,Roll=-0.056641)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
36,"(X=0.0,Y=0.0,Z=0.0)","0.010455","2.48065",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.416023,Y=49.243904,Z=115.31411)","(Pitch=-1.69931,Yaw=-129.360596,Roll=-0.191772)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
37,"(X=0.0,Y=0.0,Z=0.0)","0.011921","2.492571",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.4659,Y=49.352104,Z=115.475845)","(Pitch=-1.256256,Yaw=-129.614594,Roll=-0.160431)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
38,"(X=0.0,Y=0.0,Z=0.0)","0.011419","2.50399",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.465553,Y=49.435047,Z=115.630768)","(Pitch=-0.929807,Yaw=-129.887222,Roll=0.072404)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
39,"(X=0.0,Y=0.0,Z=0.0)","0.011884","2.515874",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.446632,Y=49.458031,Z=115.810043)","(Pitch=-0.913729,Yaw=-129.740417,Roll=0.252526)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
40,"(X=0.0,Y=0.0,Z=0.0)","0.012795","2.528669",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.415977,Y=49.481369,Z=115.996216)","(Pitch=-2.533324,Yaw=-129.338348,Roll=0.610207)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
41,"(X=0.0,Y=0.0,Z=0.0)","0.011267","2.539936",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.382301,Y=49.51347,Z=116.120834)","(Pitch=-4.712154,Yaw=-129.288528,Roll=0.574039)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
42,"(X=0.0,Y=0.0,Z=0.0)","0.010895","2.550831",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.393894,Y=49.570358,Z=116.195084)","(Pitch=-6.567841,Yaw=-129.633621,Roll=0.297408)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
43,"(X=0.0,Y=0.0,Z=0.0)","0.011605","2.562436",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.406139,Y=49.709717,Z=116.302368)","(Pitch=-8.259337,Yaw=-129.962112,Roll=0.274067)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
44,"(X=0.0,Y=0.0,Z=0.0)","0.011819","2.574255",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.435242,Y=49.815857,Z=116.448982)","(Pitch=-9.418365,Yaw=-130.272354,Roll=0.199276)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
45,"(X=0.0,Y=0.0,Z=0.0)","0.010651","2.584906",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.428581,Y=49.954369,Z=116.574181)","(Pitch=-10.124362,Yaw=-130.582047,Roll=-0.048767)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
